timestamp_ms_relative,frame_type,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_velocity,left_wrist_height,left_wrist_acceleration,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_velocity,right_wrist_height,right_wrist_acceleration,hand,pad_zone,hit_velocity,target
7884.799999952316,hit,0.6584398746490479,0.6814724802970886,-0.14352765679359436,1.5982596184324251,-0.7440317761444288,17.600476151165903,0.4978448450565338,0.61473548412323,-0.5275123119354248,0.15443387110630802,-0.6126138598323997,-28.21375587627828,left,38,127,1
7885,hit,0.6584398746490479,0.6814724802970886,-0.14352765679359436,1.5982596184324251,-0.7440317761444288,17.600476151165903,0.4978448450565338,0.61473548412323,-0.5275123119354248,0.15443387110630802,-0.6126138598323997,-28.21375587627828,left,38,127,1
8465.200000047684,hit,0.7123758792877197,0.6642047762870789,-0.017480334267020226,0.470486723787794,-0.7120504679192922,-49.01882177352723,0.4760158658027649,0.6697399020195007,-0.32165199518203735,1.3963476411898748,-0.723172726560372,45.85990336920937,right,38,127,1
8465.5,hit,0.7123758792877197,0.6642047762870789,-0.017480334267020226,0.470486723787794,-0.7120504679192922,-49.01882177352723,0.4760158658027649,0.6697399020195007,-0.32165199518203735,1.3963476411898748,-0.723172726560372,45.85990336920937,right,38,127,1
9071.299999952316,hit,0.6762945055961609,0.6591169238090515,-0.12657621502876282,3.199339316344567,-0.7066581519622941,63.36915692796807,0.4833398759365082,0.6304836273193359,-0.5021889209747314,0.38053248939850937,-0.6493328232307038,8.022868744351086,left,38,127,1
9071.599999904633,hit,0.6762945055961609,0.6591169238090515,-0.12657621502876282,3.199339316344567,-0.7066581519622941,63.36915692796807,0.4833398759365082,0.6304836273193359,-0.5021889209747314,0.38053248939850937,-0.6493328232307038,8.022868744351086,left,38,127,1
9682,hit,0.7253009080886841,0.6680757403373718,0.03120211325585842,0.5274167789853886,-0.735820200692981,-5.297416184362545,0.46363338828086853,0.6669660210609436,-0.3763250708580017,0.17592637361528404,-0.733536917312348,-32.15778217439298,right,38,127,1
9682.200000047684,hit,0.7253009080886841,0.6680757403373718,0.03120211325585842,0.5274167789853886,-0.735820200692981,-5.297416184362545,0.46363338828086853,0.6669660210609436,-0.3763250708580017,0.17592637361528404,-0.733536917312348,-32.15778217439298,right,38,127,1
10273.299999952316,hit,0.6680276989936829,0.6496003270149231,-0.14556583762168884,2.8281190565240713,-0.6789697962768253,89.61988882696944,0.48202428221702576,0.6257480978965759,-0.5267829298973083,0.3419490442478223,-0.6316567031177712,-41.573663104824725,left,38,127,1
10273.599999904633,hit,0.6680276989936829,0.6496003270149231,-0.14556583762168884,2.8281190565240713,-0.6789697962768253,89.61988882696944,0.48202428221702576,0.6257480978965759,-0.5267829298973083,0.3419490442478223,-0.6316567031177712,-41.573663104824725,left,38,127,1
